idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idSecMunicipal,NombreMunicipio,idsexo,Des_sexo,edad,Cantidad
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,29,141
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,32,152
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,35,101
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,38,67
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,58,18
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,90,14
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,93,1
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,96,1
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,28,153
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,31,128
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,34,78
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,37,54
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,57,11
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,89,38
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,92,28
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,95,8
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,27,6
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,30,3
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,33,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,36,3
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,59,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,91,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,26,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,29,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,32,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,35,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,55,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,90,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,32,3
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,38,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,41,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,70,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,93,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,34,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,37,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,40,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,92,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,98,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,101,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,40,3
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,43,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,49,2
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,72,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,75,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,42,6
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,45,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,48,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,71,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,43,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,46,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,49,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,78,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,42,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,45,1
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,48,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,74,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,43,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,49,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,52,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,81,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,48,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,71,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,77,2
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,35,2
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,38,4
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,40,3
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,92,2
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,95,2
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,22,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,25,3
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,45,4
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,41,52
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,44,34
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,47,21
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,70,3
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,73,13
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,76,7
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,79,13
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,99,1
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,40,42
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,43,40
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,46,25
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,72,12
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,75,18
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,78,28
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,98,3
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,101,2
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,39,4
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,42,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,45,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,48,2
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,74,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,38,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,41,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,44,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,47,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,70,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,23,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,26,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,29,3
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,52,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,55,3
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,58,3
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,87,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,90,6
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,25,6
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,51,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,54,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,57,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,80,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,83,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,86,4
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,89,7
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,28,3
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,31,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,34,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,37,3
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,27,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,30,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,33,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,36,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,59,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,94,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,97,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,31,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,34,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,89,3
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,27,1
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,30,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,33,3
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,59,5
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,88,1
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,94,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,34,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,37,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,40,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,30,3
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,24,4
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,44,1
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,47,1
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,50,5
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,53,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,54,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,24,3
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,47,3
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,76,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,23,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,26,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,29,2
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,58,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,84,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,90,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,25,2
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,28,3
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,31,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,54,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,57,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,83,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,86,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,2,Femenino,89,2
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,26,6
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,29,1
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,32,1
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,35,2
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,87,1
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,25,2
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,28,3
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,31,1
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,34,3
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,86,1
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,89,1
1,Chuquisaca,4,Tomina,2,Tomina,1,Masculino,24,4
1,Chuquisaca,4,Tomina,2,Tomina,1,Masculino,27,4
1,Chuquisaca,4,Tomina,2,Tomina,1,Masculino,30,2
1,Chuquisaca,4,Tomina,2,Tomina,1,Masculino,33,3
1,Chuquisaca,4,Tomina,2,Tomina,1,Masculino,56,1
1,Chuquisaca,4,Tomina,2,Tomina,2,Femenino,26,3
1,Chuquisaca,4,Tomina,2,Tomina,2,Femenino,29,1
1,Chuquisaca,4,Tomina,2,Tomina,2,Femenino,32,1
1,Chuquisaca,4,Tomina,2,Tomina,2,Femenino,84,1
1,Chuquisaca,4,Tomina,3,Sopachui,1,Masculino,21,1
1,Chuquisaca,4,Tomina,3,Sopachui,1,Masculino,24,1
1,Chuquisaca,4,Tomina,3,Sopachui,1,Masculino,30,1
1,Chuquisaca,4,Tomina,3,Sopachui,1,Masculino,53,1
1,Chuquisaca,4,Tomina,3,Sopachui,2,Femenino,23,1
1,Chuquisaca,4,Tomina,3,Sopachui,2,Femenino,26,1
1,Chuquisaca,4,Tomina,3,Sopachui,2,Femenino,52,2
1,Chuquisaca,4,Tomina,3,Sopachui,2,Femenino,55,1
1,Chuquisaca,4,Tomina,3,Sopachui,2,Femenino,58,1
1,Chuquisaca,4,Tomina,4,Alcalá,1,Masculino,38,1
1,Chuquisaca,4,Tomina,4,Alcalá,1,Masculino,44,1
1,Chuquisaca,4,Tomina,4,Alcalá,2,Femenino,40,1
1,Chuquisaca,4,Tomina,4,Alcalá,2,Femenino,46,2
1,Chuquisaca,4,Tomina,5,El Villar,1,Masculino,26,2
1,Chuquisaca,4,Tomina,5,El Villar,1,Masculino,29,2
1,Chuquisaca,4,Tomina,5,El Villar,1,Masculino,35,1
1,Chuquisaca,4,Tomina,5,El Villar,1,Masculino,55,1
1,Chuquisaca,4,Tomina,5,El Villar,1,Masculino,90,1
1,Chuquisaca,4,Tomina,5,El Villar,2,Femenino,25,2
1,Chuquisaca,4,Tomina,5,El Villar,2,Femenino,28,1
1,Chuquisaca,4,Tomina,5,El Villar,2,Femenino,57,1
1,Chuquisaca,4,Tomina,5,El Villar,2,Femenino,89,2
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,28,17
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,31,15
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,34,8
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,37,3
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,57,3
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,89,1
1,Chuquisaca,5,Hernando Siles,1,Monteagudo,1,Masculino,92,1
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,25,183
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,28,185
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,31,135
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,34,99
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,54,21
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,57,24
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,60,2
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,86,13
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,89,15
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,92,5
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,95,6
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,24,130
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,27,117
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,30,156
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,33,95
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,53,10
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,56,16
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,59,16
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,85,34
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,88,35
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,91,24
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,94,13
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,23,2
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,26,9
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,29,7
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,32,2
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,84,3
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,87,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,93,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,25,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,31,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,54,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,86,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,89,2
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,92,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,36,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,39,4
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,42,3
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,45,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,71,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,74,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,35,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,38,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,41,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,44,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,73,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,99,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,44,2
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,47,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,50,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,53,2
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,73,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,79,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,82,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,43,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,46,4
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,49,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,52,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,72,2
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,75,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,78,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,81,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,47,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,50,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,53,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,79,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,82,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,43,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,46,4
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,49,4
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,75,1
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,33,111
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,36,82
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,39,79
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,42,63
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,71,9
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,94,2
1,Chuquisaca,1,Oropeza,1,Sucre,1,Masculino,97,1
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,32,100
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,35,80
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,38,51
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,41,43
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,70,9
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,93,16
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,96,6
1,Chuquisaca,1,Oropeza,1,Sucre,2,Femenino,99,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,21,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,24,7
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,47,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,50,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,76,1
1,Chuquisaca,1,Oropeza,2,Yotala,1,Masculino,85,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,23,5
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,49,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,52,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,75,1
1,Chuquisaca,1,Oropeza,2,Yotala,2,Femenino,81,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,28,2
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,31,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,34,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,37,1
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,89,5
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,92,4
1,Chuquisaca,1,Oropeza,3,Poroma,1,Masculino,95,1
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,27,5
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,33,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,36,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,59,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,88,3
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,91,2
1,Chuquisaca,1,Oropeza,3,Poroma,2,Femenino,94,3
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,36,2
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,39,1
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,45,4
1,Chuquisaca,2,Azurduy,1,Azurduy,1,Masculino,74,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,38,1
1,Chuquisaca,2,Azurduy,1,Azurduy,2,Femenino,44,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,23,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,26,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,52,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,55,1
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,58,2
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,81,3
1,Chuquisaca,2,Azurduy,2,Tarvita,1,Masculino,90,3
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,25,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,28,2
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,54,1
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,57,1
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,86,4
1,Chuquisaca,2,Azurduy,2,Tarvita,2,Femenino,89,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,23,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,26,3
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,29,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,32,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,1,Masculino,55,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,25,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,57,2
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,89,1
1,Chuquisaca,3,Zudáñez,1,Zudañez,2,Femenino,92,1
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,26,7
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,29,2
1,Chuquisaca,3,Zudáñez,2,Presto,1,Masculino,32,1
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,43,1
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,46,1
1,Chuquisaca,3,Zudáñez,2,Presto,2,Femenino,52,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,28,4
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,31,3
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,34,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,57,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,86,2
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,89,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,1,Masculino,92,2
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,27,2
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,30,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,33,1
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,56,2
1,Chuquisaca,3,Zudáñez,3,Mojocoya,2,Femenino,91,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,35,1
1,Chuquisaca,3,Zudáñez,4,Villa Ricardo Mugia - Icla,1,Masculino,73,1
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,38,2
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,41,4
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,44,3
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,47,4
1,Chuquisaca,4,Tomina,1,Padilla,1,Masculino,76,2
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,37,1
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,40,2
1,Chuquisaca,4,Tomina,1,Padilla,2,Femenino,46,1
